transaction_id,customer_id,transaction_date,transaction_type,payment_method,channel,transaction_amount,fee_amount,transaction_status
TXN00053126,CUST003187,2024-03-23,Mobile Top-up,Credit Card,ATM,1077.16,0.0,Failed
TXN00053992,CUST006515,2024-03-23,Card Purchase,Bank Transfer,Mobile App,4873.36,38.09,Completed
TXN00054704,CUST004821,2024-03-23,Card Purchase,Debit Card,Mobile App,5723.71,50.71,Completed
TXN00054910,CUST005203,2024-03-23,Card Purchase,Mobile Wallet,POS,1897.35,17.7,Completed
TXN00055763,CUST005647,2024-03-23,Card Purchase,Credit Card,POS,7780.23,82.74,Completed
TXN00056050,CUST003511,2024-03-23,Mobile Top-up,QR Payment,Mobile App,2475.97,6.48,Completed
TXN00056369,CUST007819,2024-03-23,Card Purchase,Bank Transfer,Mobile App,22489.57,159.53,Completed
TXN00057756,CUST011313,2024-03-23,Mobile Top-up,QR Payment,ATM,2435.59,7.53,Completed
TXN00058767,CUST004049,2024-03-23,Mobile Top-up,Debit Card,ATM,485.9,1.19,Completed
TXN00058936,CUST001470,2024-03-23,Card Purchase,Debit Card,POS,8358.18,70.01,Completed
TXN00060337,CUST006548,2024-03-23,Card Purchase,Mobile Wallet,Mobile App,14633.42,136.97,Completed
TXN00060894,CUST003746,2024-03-23,Bank Transfer,Bank Transfer,POS,51297.15,0.0,Reversed
TXN00062948,CUST008534,2024-03-23,Card Purchase,Bank Transfer,ATM,16666.16,150.69,Completed
TXN00063184,CUST002365,2024-03-23,Online Payment,Debit Card,POS,12137.03,143.66,Completed
TXN00063675,CUST006189,2024-03-23,Online Payment,Credit Card,Mobile App,6796.79,57.13,Completed
TXN00063743,CUST003682,2024-03-23,Bill Payment,QR Payment,POS,8788.61,52.25,Completed
TXN00063930,CUST006839,2024-03-23,Card Purchase,Mobile Wallet,POS,3162.28,31.23,Completed
TXN00065165,CUST010835,2024-03-23,Card Purchase,Debit Card,Mobile App,2806.17,30.18,Completed
TXN00065386,CUST004961,2024-03-23,Card Purchase,Debit Card,POS,4538.05,43.06,Completed
TXN00066423,CUST002481,2024-03-23,Card Purchase,Credit Card,POS,9234.64,95.25,Completed
TXN00068155,CUST002261,2024-03-23,Bank Transfer,Debit Card,POS,10566.52,32.2,Completed
TXN00068612,CUST007582,2024-03-23,Card Purchase,QR Payment,Mobile App,7658.15,55.3,Completed
TXN00068900,CUST005777,2024-03-23,Cash Withdrawal,Bank Transfer,Mobile App,11351.7,106.4,Completed
TXN00069600,CUST008608,2024-03-23,Card Purchase,QR Payment,Web,10889.17,84.64,Completed
TXN00069942,CUST007510,2024-03-23,Card Purchase,Debit Card,Mobile App,25924.57,224.8,Completed
TXN00070070,CUST006883,2024-03-23,Online Payment,Mobile Wallet,Mobile App,25350.02,256.35,Completed
TXN00070160,CUST008097,2024-03-23,Mobile Top-up,Credit Card,POS,1587.66,5.57,Completed
TXN00070754,CUST001722,2024-03-23,Card Purchase,Debit Card,Mobile App,3082.65,21.32,Completed
TXN00072920,CUST003273,2024-03-23,Card Purchase,Bank Transfer,Mobile App,10304.64,87.19,Completed
TXN00073337,CUST004826,2024-03-23,Online Payment,Debit Card,ATM,22414.48,250.82,Completed
TXN00074676,CUST009563,2024-03-23,Bill Payment,Mobile Wallet,Branch,20380.81,118.56,Completed
TXN00075519,CUST003792,2024-03-23,Card Purchase,Bank Transfer,Mobile App,3262.75,33.72,Completed
TXN00075986,CUST003422,2024-03-23,Cash Withdrawal,QR Payment,Branch,4087.0,49.24,Completed
TXN00076688,CUST009088,2024-03-23,Bill Payment,Mobile Wallet,Web,16896.67,91.49,Completed
TXN00078837,CUST011963,2024-03-23,Bank Transfer,Mobile Wallet,POS,10850.32,45.2,Completed
TXN00078909,CUST011340,2024-03-23,Mobile Top-up,Mobile Wallet,Mobile App,885.39,0.0,Failed
TXN00079443,CUST003660,2024-03-23,Bank Transfer,Bank Transfer,Branch,148757.21,497.7,Completed
TXN00080986,CUST011680,2024-03-23,Card Purchase,Bank Transfer,Web,2845.15,22.19,Completed
TXN00083702,CUST007303,2024-03-23,Online Payment,Bank Transfer,Mobile App,5763.53,68.48,Completed
TXN00083876,CUST010327,2024-03-23,Mobile Top-up,Debit Card,Web,494.56,1.36,Completed
TXN00085418,CUST007574,2024-03-23,Cash Withdrawal,Bank Transfer,Web,7122.76,72.58,Completed
TXN00086094,CUST001898,2024-03-23,Bill Payment,Mobile Wallet,Web,1854.78,12.09,Completed
TXN00086543,CUST006736,2024-03-23,Cash Withdrawal,Bank Transfer,Mobile App,14748.28,208.76,Completed
TXN00086611,CUST000336,2024-03-23,Card Purchase,Credit Card,Mobile App,10070.94,74.97,Completed
TXN00086630,CUST000083,2024-03-23,Mobile Top-up,Debit Card,Mobile App,1319.44,3.63,Completed
TXN00087020,CUST010312,2024-03-23,Cash Withdrawal,Mobile Wallet,Mobile App,13723.99,124.58,Completed
TXN00088279,CUST006497,2024-03-23,Bill Payment,Credit Card,Branch,16749.64,82.45,Completed
TXN00089311,CUST005974,2024-03-23,Bank Transfer,Mobile Wallet,ATM,73546.02,279.97,Completed
TXN00091998,CUST010693,2024-03-23,Card Purchase,QR Payment,Mobile App,2770.88,20.81,Completed
TXN00093303,CUST006340,2024-03-23,Mobile Top-up,QR Payment,Web,1085.36,3.81,Completed
TXN00093690,CUST004401,2024-03-23,Card Purchase,Mobile Wallet,Mobile App,1139.12,10.91,Completed
TXN00094481,CUST003500,2024-03-23,Bill Payment,Debit Card,POS,13392.08,88.83,Completed
TXN00094892,CUST003954,2024-03-23,Bank Transfer,Mobile Wallet,Web,8333.49,26.9,Completed
TXN00094909,CUST007454,2024-03-23,Bill Payment,Mobile Wallet,Web,5174.83,30.58,Completed
TXN00095458,CUST002259,2024-03-23,Card Purchase,Credit Card,Branch,6191.14,45.28,Completed
TXN00097696,CUST007427,2024-03-23,Card Purchase,Debit Card,Branch,8359.77,87.43,Completed
TXN00098726,CUST008417,2024-03-23,Card Purchase,Credit Card,Mobile App,11996.67,105.38,Completed
TXN00099561,CUST009018,2024-03-23,Card Purchase,Credit Card,Web,2197.26,15.23,Completed
TXN00099610,CUST001412,2024-03-23,Cash Withdrawal,Mobile Wallet,Mobile App,9261.1,91.11,Completed
TXN00100889,CUST005712,2024-03-23,Bill Payment,Bank Transfer,Mobile App,10252.08,57.07,Completed
TXN00103990,CUST011744,2024-03-23,Card Purchase,Mobile Wallet,ATM,2234.65,17.34,Completed
TXN00105297,CUST009235,2024-03-23,Online Payment,Mobile Wallet,POS,6502.25,69.16,Completed
TXN00106076,CUST005076,2024-03-23,Card Purchase,Debit Card,Mobile App,13651.43,141.75,Completed
TXN00107057,CUST003697,2024-03-23,Cash Withdrawal,Debit Card,Mobile App,21779.8,280.45,Completed
TXN00108057,CUST008361,2024-03-23,Bank Transfer,Bank Transfer,Web,18086.65,68.87,Completed
TXN00108145,CUST011370,2024-03-23,Cash Withdrawal,Bank Transfer,ATM,5551.91,66.72,Completed
TXN00110422,CUST000927,2024-03-23,Bank Transfer,Debit Card,Mobile App,27547.64,88.2,Completed
TXN00114348,CUST011876,2024-03-23,Online Payment,Credit Card,Web,2515.94,25.86,Completed
TXN00115388,CUST001258,2024-03-23,Online Payment,Mobile Wallet,Web,6118.4,65.46,Completed
TXN00117305,CUST011208,2024-03-23,Card Purchase,Bank Transfer,Branch,4340.63,45.19,Completed
TXN00117489,CUST003918,2024-03-23,Bill Payment,Debit Card,Mobile App,892.93,0.0,Failed
TXN00118595,CUST003488,2024-03-23,Online Payment,Bank Transfer,POS,9989.97,77.3,Completed
TXN00120886,CUST005497,2024-03-23,Bank Transfer,Bank Transfer,Branch,37058.32,157.71,Completed
TXN00121066,CUST008852,2024-03-23,Bill Payment,Credit Card,Web,7072.37,33.07,Completed
TXN00121318,CUST002633,2024-03-23,Card Purchase,Debit Card,Mobile App,8287.56,0.0,Failed
TXN00121447,CUST002586,2024-03-23,Online Payment,Debit Card,Mobile App,17761.63,166.82,Completed
TXN00121489,CUST003941,2024-03-23,Bank Transfer,Mobile Wallet,Web,28764.46,115.4,Completed
TXN00121651,CUST009212,2024-03-23,Online Payment,Credit Card,Mobile App,4845.64,43.37,Completed
TXN00122475,CUST001568,2024-03-23,Online Payment,Debit Card,POS,17018.11,133.32,Completed
TXN00122759,CUST007730,2024-03-23,Bank Transfer,Bank Transfer,Web,11584.16,52.23,Completed
TXN00123160,CUST009879,2024-03-23,Card Purchase,QR Payment,POS,8841.92,77.46,Completed
TXN00125161,CUST005639,2024-03-23,Online Payment,Mobile Wallet,POS,67281.21,737.11,Completed
TXN00128455,CUST011827,2024-03-23,Card Purchase,Mobile Wallet,Mobile App,3929.26,41.49,Completed
TXN00128736,CUST003132,2024-03-23,Cash Withdrawal,Debit Card,POS,4838.18,43.94,Completed
TXN00129039,CUST009634,2024-03-23,Card Purchase,Debit Card,POS,1678.27,0.0,Failed
TXN00129078,CUST008045,2024-03-23,Card Purchase,Debit Card,ATM,22315.55,154.41,Completed
TXN00130666,CUST005535,2024-03-23,Bill Payment,Mobile Wallet,POS,5829.35,35.49,Completed
TXN00131014,CUST008394,2024-03-23,Bank Transfer,QR Payment,Mobile App,48941.23,179.27,Completed
TXN00132284,CUST004801,2024-03-23,Bank Transfer,Bank Transfer,Branch,48658.61,207.03,Completed
TXN00135461,CUST007849,2024-03-23,Card Purchase,Credit Card,Mobile App,9849.22,99.68,Completed
TXN00136355,CUST003812,2024-03-23,Bill Payment,Debit Card,POS,5012.08,27.96,Completed
TXN00137078,CUST011592,2024-03-23,Bill Payment,Debit Card,Branch,9812.29,45.39,Completed
TXN00137084,CUST010689,2024-03-23,Bank Transfer,Credit Card,POS,150457.43,580.97,Completed
TXN00137802,CUST010014,2024-03-23,Card Purchase,Bank Transfer,Mobile App,11258.27,107.21,Completed
TXN00139120,CUST003231,2024-03-23,Card Purchase,Credit Card,Mobile App,3949.21,40.56,Completed
TXN00139372,CUST005007,2024-03-23,Bill Payment,Bank Transfer,ATM,14435.17,66.84,Completed
TXN00140065,CUST000244,2024-03-23,Online Payment,Bank Transfer,Mobile App,12788.82,113.72,Completed
TXN00140320,CUST002044,2024-03-23,Online Payment,Bank Transfer,Branch,1770.97,18.54,Completed
TXN00143978,CUST008924,2024-03-23,Bill Payment,Bank Transfer,Mobile App,4829.01,30.54,Completed
TXN00144575,CUST000438,2024-03-23,Bank Transfer,Credit Card,Web,15309.7,60.3,Completed
TXN00144941,CUST005231,2024-03-23,Bank Transfer,Debit Card,Mobile App,3200.37,10.04,Completed
TXN00145135,CUST003408,2024-03-23,Bank Transfer,Bank Transfer,ATM,20247.62,89.74,Completed
TXN00145437,CUST004575,2024-03-23,Bill Payment,Bank Transfer,POS,11533.99,79.16,Completed
TXN00146250,CUST001380,2024-03-23,Card Purchase,Debit Card,Mobile App,14475.46,134.87,Completed
TXN00147362,CUST005752,2024-03-23,Bill Payment,Debit Card,POS,5375.68,24.46,Completed
TXN00147921,CUST010572,2024-03-23,Bank Transfer,Mobile Wallet,POS,23567.85,94.01,Completed
TXN00149390,CUST001920,2024-03-23,Bank Transfer,Mobile Wallet,Mobile App,12627.55,0.0,Failed
TXN00000696,CUST002943,2024-03-24,Mobile Top-up,Bank Transfer,Mobile App,2051.84,6.11,Completed
TXN00000903,CUST001920,2024-03-24,Bill Payment,Mobile Wallet,POS,6265.78,39.15,Completed
TXN00001078,CUST008665,2024-03-24,Online Payment,Debit Card,Mobile App,28878.68,274.37,Completed
TXN00002474,CUST005362,2024-03-24,Bank Transfer,Mobile Wallet,POS,28237.39,107.29,Completed
TXN00004060,CUST000916,2024-03-24,Bank Transfer,Bank Transfer,ATM,124122.13,471.94,Completed
TXN00004822,CUST009421,2024-03-24,Bill Payment,Mobile Wallet,Mobile App,2375.19,11.26,Completed
TXN00005111,CUST011161,2024-03-24,Card Purchase,QR Payment,POS,7523.27,77.58,Completed
TXN00005857,CUST000574,2024-03-24,Online Payment,Mobile Wallet,POS,1546.91,17.72,Completed
TXN00006784,CUST010135,2024-03-24,Card Purchase,Credit Card,Web,4496.92,42.66,Completed
TXN00007347,CUST005247,2024-03-24,Card Purchase,Debit Card,POS,7893.23,66.23,Completed
TXN00007466,CUST009212,2024-03-24,Cash Withdrawal,Debit Card,Mobile App,4645.18,45.6,Completed
TXN00008365,CUST005810,2024-03-24,Bank Transfer,Debit Card,POS,84864.06,330.69,Completed
TXN00009362,CUST003865,2024-03-24,Card Purchase,Debit Card,Mobile App,3664.75,33.85,Completed
TXN00012938,CUST010183,2024-03-24,Bill Payment,Debit Card,Web,10224.66,52.64,Completed
TXN00013735,CUST008756,2024-03-24,Online Payment,Mobile Wallet,Branch,8946.39,93.29,Completed
TXN00013932,CUST004040,2024-03-24,Card Purchase,Bank Transfer,Web,3555.14,28.39,Completed
TXN00013968,CUST002177,2024-03-24,Bill Payment,Mobile Wallet,Web,14270.05,74.92,Completed
TXN00014897,CUST009852,2024-03-24,Card Purchase,Debit Card,POS,14494.27,151.16,Completed
TXN00016171,CUST003955,2024-03-24,Online Payment,Bank Transfer,Web,9073.44,96.09,Completed
TXN00016815,CUST008476,2024-03-24,Bill Payment,Debit Card,Mobile App,5192.58,33.87,Completed
TXN00017147,CUST009092,2024-03-24,Card Purchase,Credit Card,Web,10456.54,87.19,Completed
TXN00017366,CUST009200,2024-03-24,Card Purchase,Bank Transfer,Mobile App,9734.21,91.85,Completed
TXN00020015,CUST011197,2024-03-24,Mobile Top-up,Bank Transfer,Web,1286.59,2.96,Completed
TXN00020493,CUST007510,2024-03-24,Card Purchase,Bank Transfer,POS,4136.61,44.44,Completed
TXN00020742,CUST003649,2024-03-24,Cash Withdrawal,Mobile Wallet,Branch,6787.51,70.64,Completed
TXN00021683,CUST000123,2024-03-24,Bank Transfer,QR Payment,Web,11778.29,44.68,Completed
TXN00021934,CUST002468,2024-03-24,Bill Payment,Debit Card,Mobile App,4876.75,32.09,Completed
TXN00023031,CUST002684,2024-03-24,Mobile Top-up,Bank Transfer,Mobile App,755.79,2.33,Completed
TXN00025007,CUST007445,2024-03-24,Bill Payment,Debit Card,Mobile App,2982.58,19.84,Completed
TXN00025152,CUST011695,2024-03-24,Bill Payment,Mobile Wallet,POS,7428.49,40.17,Completed
TXN00025334,CUST007256,2024-03-24,Card Purchase,QR Payment,Web,5887.48,54.19,Completed
TXN00025842,CUST006094,2024-03-24,Online Payment,Credit Card,Mobile App,12328.08,97.14,Completed
TXN00025900,CUST002668,2024-03-24,Online Payment,Credit Card,Mobile App,35372.45,387.88,Completed
TXN00026741,CUST000920,2024-03-24,Card Purchase,Credit Card,POS,5373.43,48.07,Completed
TXN00026953,CUST010313,2024-03-24,Card Purchase,Debit Card,Web,11283.18,102.21,Completed
TXN00027085,CUST007839,2024-03-24,Online Payment,Bank Transfer,Mobile App,6435.84,54.86,Completed
TXN00027854,CUST004589,2024-03-24,Card Purchase,Credit Card,Mobile App,7802.3,71.46,Completed
TXN00027874,CUST002761,2024-03-24,Online Payment,Bank Transfer,Mobile App,1591.91,14.8,Completed
TXN00028432,CUST006733,2024-03-24,Card Purchase,Credit Card,ATM,7059.95,65.91,Completed
TXN00028762,CUST009306,2024-03-24,Card Purchase,Credit Card,ATM,15971.79,121.43,Completed
TXN00029363,CUST003654,2024-03-24,Card Purchase,Bank Transfer,POS,4030.41,28.7,Completed
TXN00029423,CUST011337,2024-03-24,Card Purchase,Debit Card,Mobile App,3779.12,38.93,Completed
TXN00029995,CUST003654,2024-03-24,Online Payment,QR Payment,Web,8504.21,65.49,Completed
TXN00032922,CUST009386,2024-03-24,Bill Payment,Credit Card,POS,26090.21,171.44,Completed
TXN00033386,CUST001722,2024-03-24,Online Payment,Debit Card,Mobile App,10560.1,97.52,Completed
TXN00033810,CUST009071,2024-03-24,Mobile Top-up,Mobile Wallet,POS,3764.5,8.88,Completed
TXN00035204,CUST001267,2024-03-24,Mobile Top-up,Debit Card,POS,760.42,2.27,Completed
TXN00035584,CUST006427,2024-03-24,Card Purchase,Bank Transfer,Mobile App,19175.69,179.63,Completed
TXN00036751,CUST011041,2024-03-24,Bill Payment,Bank Transfer,Mobile App,9443.1,44.45,Completed
TXN00039082,CUST010244,2024-03-24,Mobile Top-up,Bank Transfer,Mobile App,1690.63,5.45,Completed
TXN00039506,CUST003750,2024-03-24,Bank Transfer,Mobile Wallet,POS,49503.41,176.31,Completed
TXN00041022,CUST006660,2024-03-24,Bank Transfer,Debit Card,POS,18597.18,0.0,Reversed
TXN00041477,CUST011559,2024-03-24,Card Purchase,Bank Transfer,ATM,5950.79,48.98,Completed
TXN00041752,CUST004587,2024-03-24,Cash Withdrawal,Credit Card,Mobile App,8594.75,108.6,Completed
TXN00042011,CUST004069,2024-03-24,Card Purchase,Mobile Wallet,Mobile App,3867.29,28.48,Completed
TXN00043069,CUST005657,2024-03-24,Online Payment,Debit Card,Mobile App,6541.04,52.04,Completed
TXN00044324,CUST010937,2024-03-24,Card Purchase,Bank Transfer,Mobile App,14804.12,156.97,Completed
TXN00044604,CUST010829,2024-03-24,Bill Payment,Mobile Wallet,Web,12950.58,88.41,Completed
TXN00045356,CUST001739,2024-03-24,Online Payment,Credit Card,Mobile App,7267.29,61.62,Completed
TXN00046901,CUST004797,2024-03-24,Cash Withdrawal,Debit Card,Mobile App,33798.4,382.03,Completed
TXN00046949,CUST003632,2024-03-24,Online Payment,Bank Transfer,Mobile App,6589.24,59.76,Completed
TXN00047378,CUST001310,2024-03-24,Cash Withdrawal,Bank Transfer,Mobile App,6989.51,70.4,Completed
TXN00047506,CUST007589,2024-03-24,Card Purchase,Bank Transfer,Mobile App,4019.53,41.64,Completed
TXN00047846,CUST010080,2024-03-24,Online Payment,Debit Card,Mobile App,6228.01,52.42,Completed
TXN00049210,CUST003300,2024-03-24,Mobile Top-up,QR Payment,Branch,5445.08,15.47,Completed
TXN00049453,CUST000640,2024-03-24,Online Payment,Mobile Wallet,POS,11267.58,97.87,Completed
TXN00049829,CUST009070,2024-03-24,Bank Transfer,Mobile Wallet,Mobile App,19940.94,63.08,Completed
TXN00051403,CUST008462,2024-03-24,Bill Payment,Mobile Wallet,Web,9337.35,57.98,Completed
TXN00052111,CUST005159,2024-03-24,Bill Payment,Mobile Wallet,ATM,7076.58,38.91,Completed
TXN00052480,CUST003073,2024-03-24,Mobile Top-up,Debit Card,Web,701.09,1.98,Completed
TXN00052942,CUST007553,2024-03-24,Card Purchase,Credit Card,ATM,3717.24,36.75,Completed
TXN00053941,CUST004017,2024-03-24,Bank Transfer,Debit Card,Mobile App,38214.46,129.57,Completed
TXN00054818,CUST002938,2024-03-24,Bill Payment,Bank Transfer,Branch,7308.6,37.17,Completed
TXN00058603,CUST010080,2024-03-24,Card Purchase,Mobile Wallet,Mobile App,1930.66,17.1,Completed
TXN00058862,CUST008149,2024-03-24,Bank Transfer,QR Payment,Web,63098.62,278.43,Completed
TXN00060155,CUST002600,2024-03-24,Card Purchase,Debit Card,Web,17272.45,130.32,Completed
TXN00060336,CUST002065,2024-03-24,Online Payment,Mobile Wallet,Web,2371.79,27.22,Completed
TXN00060623,CUST008400,2024-03-24,Card Purchase,Mobile Wallet,Mobile App,6086.53,42.05,Completed
TXN00060855,CUST004401,2024-03-24,Cash Withdrawal,Bank Transfer,Mobile App,23160.75,258.14,Completed
TXN00061049,CUST002116,2024-03-24,Bill Payment,Bank Transfer,Mobile App,17767.22,105.98,Completed
TXN00061373,CUST007589,2024-03-24,Bank Transfer,Credit Card,Mobile App,24867.21,105.44,Completed
TXN00061718,CUST006949,2024-03-24,Card Purchase,Mobile Wallet,Mobile App,2207.22,16.18,Completed
TXN00061934,CUST006525,2024-03-24,Card Purchase,Bank Transfer,Web,13641.46,0.0,Reversed
TXN00063419,CUST005673,2024-03-24,Bill Payment,Bank Transfer,Web,6657.17,36.19,Completed
TXN00063774,CUST006774,2024-03-24,Card Purchase,Credit Card,POS,2077.06,0.0,Failed
TXN00064325,CUST005123,2024-03-24,Card Purchase,Debit Card,Mobile App,8573.77,79.79,Completed
TXN00064731,CUST000404,2024-03-24,Card Purchase,Debit Card,Mobile App,3825.89,31.13,Completed
TXN00065204,CUST006335,2024-03-24,Bank Transfer,Bank Transfer,Web,18961.43,59.31,Completed
TXN00065682,CUST005520,2024-03-24,Mobile Top-up,Mobile Wallet,Web,1615.49,5.68,Completed
TXN00067137,CUST010068,2024-03-24,Card Purchase,QR Payment,Web,1563.89,14.83,Completed
TXN00068131,CUST011343,2024-03-24,Online Payment,Bank Transfer,Mobile App,10465.06,0.0,Reversed
TXN00068426,CUST003872,2024-03-24,Online Payment,Mobile Wallet,POS,10591.15,119.26,Completed
TXN00068579,CUST005077,2024-03-24,Cash Withdrawal,Credit Card,Branch,9150.5,106.71,Completed
TXN00068594,CUST000973,2024-03-24,Bank Transfer,Bank Transfer,Web,48160.87,207.25,Completed
TXN00068883,CUST007966,2024-03-24,Card Purchase,Credit Card,POS,7996.86,74.99,Completed
TXN00069154,CUST001053,2024-03-24,Card Purchase,Debit Card,POS,3753.05,0.0,Failed
TXN00069355,CUST008410,2024-03-24,Mobile Top-up,QR Payment,Mobile App,427.64,1.04,Completed
TXN00069710,CUST009395,2024-03-24,Card Purchase,Bank Transfer,Web,2876.25,29.57,Completed
TXN00070208,CUST006659,2024-03-24,Card Purchase,Bank Transfer,POS,1031.27,0.0,Failed
TXN00070222,CUST004215,2024-03-24,Card Purchase,Mobile Wallet,Mobile App,14952.38,101.31,Completed
TXN00072371,CUST005273,2024-03-24,Bank Transfer,Debit Card,POS,44403.45,0.0,Reversed
TXN00073652,CUST010428,2024-03-24,Bill Payment,Credit Card,Web,3931.18,22.45,Completed
TXN00075255,CUST008839,2024-03-24,Bill Payment,Mobile Wallet,Web,7935.6,0.0,Reversed
TXN00076184,CUST003457,2024-03-24,Bank Transfer,Mobile Wallet,POS,55167.21,199.99,Completed
TXN00076854,CUST000598,2024-03-24,Bank Transfer,Mobile Wallet,POS,20103.21,72.03,Completed
TXN00077880,CUST000933,2024-03-24,Card Purchase,Credit Card,Web,1426.09,12.24,Completed
TXN00079515,CUST010292,2024-03-24,Bank Transfer,Bank Transfer,ATM,21136.78,71.33,Completed
TXN00079811,CUST008261,2024-03-24,Bill Payment,QR Payment,Web,5997.77,41.2,Completed
TXN00080021,CUST003002,2024-03-24,Bill Payment,Mobile Wallet,Branch,4789.95,23.86,Completed
TXN00085557,CUST000851,2024-03-24,Card Purchase,Mobile Wallet,POS,3829.38,31.07,Completed
TXN00085979,CUST002349,2024-03-24,Card Purchase,Debit Card,Web,5082.78,40.91,Completed
TXN00086015,CUST006837,2024-03-24,Online Payment,Debit Card,Mobile App,25140.29,252.3,Completed
TXN00086760,CUST002013,2024-03-24,Bill Payment,Debit Card,Web,21728.25,124.2,Completed
TXN00087920,CUST000404,2024-03-24,Mobile Top-up,Bank Transfer,Mobile App,1669.34,5.29,Completed
TXN00088781,CUST001785,2024-03-24,Bank Transfer,Debit Card,POS,11380.26,0.0,Reversed
TXN00089626,CUST000768,2024-03-24,Bank Transfer,Mobile Wallet,Mobile App,18252.39,76.67,Completed
